Wall time,Step,Value
1718379310.2706273,0,1177.2452392578125
1718379315.231923,1,1158.562255859375
1718379320.283514,2,1151.17578125
1718379325.2847657,3,1136.4945068359375
1718379330.2305257,4,1122.4061279296875
1718379335.207525,5,1113.2552490234375
1718379340.1370242,6,1097.6986083984375
1718379345.085843,7,1080.729248046875
1718379350.1047869,8,1068.445068359375
1718379355.0844083,9,1059.8011474609375
1718379360.042621,10,1050.4022216796875
1718379365.0023396,11,1041.8260498046875
1718379369.9949446,12,1035.5712890625
1718379374.9799786,13,1032.0745849609375
1718379379.9730408,14,1027.9947509765625
1718379384.9874706,15,1026.05517578125
1718379389.9808,16,1024.372314453125
1718379394.963791,17,1022.5125732421875
1718379399.9616804,18,1020.3924560546875
1718379405.0020616,19,1019.7435302734375
1718379410.0036108,20,1018.1348876953125
1718379415.0062063,21,1015.971923828125
1718379420.013308,22,1014.8798828125
1718379425.0152373,23,1014.5391845703125
1718379430.0121984,24,1013.728759765625
1718379435.010689,25,1012.4549560546875
1718379440.0750818,26,1011.03662109375
1718379445.0688803,27,1009.2133178710938
1718379450.0762563,28,1008.75
1718379455.098495,29,1006.6716918945312
1718379460.1067362,30,1007.8219604492188
1718379465.1220164,31,1005.853759765625
1718379470.173714,32,1005.6331787109375
1718379475.19979,33,1005.324462890625
1718379480.2281344,34,1004.6752319335938
1718379485.234716,35,1004.9205322265625
1718379490.267664,36,1004.8355712890625
1718379495.2722068,37,1003.4733276367188
1718379500.2956352,38,1003.7470703125
1718379505.3431237,39,1002.2742919921875
1718379510.34913,40,1001.7444458007812
1718379515.34271,41,1001.5328979492188
1718379520.3490882,42,1001.9661254882812
1718379525.4074476,43,1001.2488403320312
1718379530.403091,44,1001.1400146484375
1718379535.4008367,45,1001.1680908203125
1718379540.424997,46,1001.1625366210938
1718379545.3864357,47,1000.1455078125
1718379550.373445,48,1000.466064453125
1718379555.3850207,49,1000.4985961914062
1718379560.3403919,50,1000.216064453125
1718379565.3228438,51,998.72900390625
1718379570.311836,52,999.0615844726562
1718379575.3047297,53,1000.571044921875
1718379580.2775965,54,998.5885620117188
1718379585.2649305,55,997.2008666992188
1718379590.2717698,56,997.9700927734375
1718379595.2405448,57,997.3099975585938
1718379600.138131,58,996.8661499023438
1718379605.076075,59,997.045654296875
1718379610.0376744,60,998.14990234375
1718379614.9838474,61,995.2813110351562
1718379619.9275303,62,997.0073852539062
1718379624.8925712,63,996.6907348632812
1718379629.845032,64,996.4281616210938
1718379634.77608,65,995.9429931640625
1718379639.7825065,66,996.6199340820312
1718379644.7558193,67,995.2681274414062
1718379649.6978972,68,992.869873046875
1718379654.6142488,69,990.999267578125
1718379659.583181,70,990.1074829101562
1718379664.4687839,71,991.974853515625
1718379669.3907068,72,990.3302612304688
1718379674.3388171,73,989.9652709960938
1718379679.2356005,74,989.7845458984375
1718379684.126355,75,989.7778930664062
1718379689.002041,76,990.0626220703125
1718379693.9030952,77,991.50341796875
1718379698.7636578,78,991.4282836914062
1718379703.641314,79,990.5715942382812
1718379708.5318308,80,989.693115234375
1718379713.3768947,81,988.5108032226562
1718379718.208298,82,989.1351318359375
1718379723.0953746,83,988.6306762695312
1718379727.9201403,84,989.4091186523438
1718379732.7406433,85,988.4840698242188
1718379737.5399258,86,988.7405395507812
1718379742.376207,87,988.2783203125
1718379747.1520922,88,988.9722290039062
1718379751.9270532,89,989.3983154296875
1718379756.7423406,90,989.5953979492188
1718379761.508373,91,990.0823364257812
1718379766.277455,92,990.5797119140625
1718379771.0339353,93,988.1497802734375
1718379775.86782,94,988.051025390625
1718379780.6151454,95,988.505859375
1718379785.363079,96,989.6253662109375
1718379790.1360013,97,990.1832275390625
1718379794.8346689,98,990.974853515625
1718379799.5663085,99,988.8958740234375
1718379804.3679821,100,991.9083251953125
1718379809.0905867,101,989.3075561523438
1718379813.8159235,102,989.1591796875
1718379818.536405,103,989.3137817382812
1718379823.2808614,104,991.2775268554688
1718379827.97877,105,989.7433471679688
1718379832.6790135,106,989.5833740234375
1718379837.4237373,107,990.8150634765625
1718379842.1253276,108,989.406494140625
1718379846.837004,109,992.5598754882812
1718379851.5291517,110,988.2730102539062
1718379856.2712846,111,989.4946899414062
1718379860.9417057,112,988.8694458007812
1718379865.626111,113,993.0713500976562
1718379870.332472,114,990.0847778320312
1718379875.0109837,115,991.4710693359375
1718379879.7035587,116,992.8855590820312
1718379884.3646324,117,990.828125
1718379889.0752568,118,990.82763671875
1718379893.724042,119,991.2699584960938
1718379898.3765428,120,989.521484375
1718379903.0547917,121,992.2548217773438
1718379907.6975172,122,990.4024658203125
1718379912.3499022,123,992.6025390625
1718379917.0079453,124,992.0203857421875
1718379921.6508253,125,992.7586669921875
1718379926.289409,126,993.2008056640625
1718379930.9204524,127,994.5103759765625
1718379935.558375,128,992.2406616210938
1718379940.1756465,129,990.6177978515625
1718379944.8031545,130,991.9453125
1718379949.4447694,131,995.4735107421875
1718379954.0706222,132,993.6900634765625
1718379958.6912146,133,992.498046875
1718379963.29184,134,993.0822143554688
1718379967.9427783,135,991.4725341796875
1718379972.5427616,136,992.3667602539062
1718379977.1620808,137,991.1554565429688
1718379981.827851,138,993.2340087890625
1718379986.4298708,139,992.8355712890625
1718379991.0402458,140,996.5989990234375
1718379995.674641,141,993.9923706054688
1718380000.2813554,142,995.9603881835938
1718380004.8936167,143,993.2455444335938
1718380009.485595,144,991.0972900390625
1718380014.1393242,145,993.6893310546875
1718380018.727013,146,994.305419921875
1718380023.3190718,147,995.5654907226562
1718380027.9553328,148,996.451171875
1718380032.534739,149,998.1640625
1718380037.1130645,150,995.0679321289062
1718380041.7131813,151,995.5152587890625
1718380046.3487728,152,996.1627197265625
1718380050.9165394,153,996.7861328125
1718380055.4913762,154,995.72998046875
1718380060.0774624,155,995.2412109375
1718380064.6452816,156,997.25341796875
1718380069.2267172,157,997.3391723632812
1718380073.8527126,158,996.391845703125
1718380078.4319642,159,997.5971069335938
1718380083.0078144,160,998.921875
1718380087.5662591,161,999.0098876953125
1718380092.171288,162,998.22119140625
1718380096.6992528,163,995.5599365234375
1718380101.2293081,164,995.8612060546875
1718380105.8054447,165,1001.4205932617188
1718380110.3139682,166,996.1824951171875
1718380114.838229,167,998.7681884765625
1718380119.363071,168,993.506591796875
1718380123.9092944,169,996.17431640625
1718380128.402311,170,995.64208984375
1718380132.911643,171,997.8338012695312
1718380137.46248,172,999.6624145507812
1718380141.9605014,173,997.02783203125
1718380146.472647,174,1004.1402587890625
1718380151.0742466,175,1004.180419921875
1718380155.6042519,176,1004.8902587890625
1718380160.1432858,177,999.044189453125
1718380164.6620975,178,997.9855346679688
