Wall time,Step,Value
1718486611.9765775,0,1082.7039794921875
1718486614.8921907,1,805.5398559570312
1718486617.8640513,2,613.4450073242188
1718486620.7501647,3,523.7542114257812
1718486623.6172948,4,459.33734130859375
1718486626.5732324,5,401.0997314453125
1718486629.4449797,6,352.680419921875
1718486632.3235934,7,315.4500732421875
1718486635.293896,8,289.6026611328125
1718486638.1763191,9,269.81317138671875
1718486641.0586395,10,251.73086547851562
1718486643.9421675,11,237.47857666015625
1718486646.9126048,12,224.5375213623047
1718486649.795991,13,213.7736053466797
1718486652.683466,14,203.8028564453125
1718486655.6577392,15,194.64376831054688
1718486658.5518813,16,188.0020751953125
1718486661.4384506,17,180.0241241455078
1718486664.3330343,18,173.29881286621094
1718486667.3036528,19,168.7466583251953
1718486670.1912315,20,160.8909912109375
1718486673.085359,21,154.21115112304688
1718486676.0703857,22,149.8577117919922
1718486678.9719522,23,144.70388793945312
1718486681.8779972,24,139.55015563964844
1718486684.7860868,25,134.85206604003906
1718486687.7613866,26,130.20828247070312
1718486690.6665447,27,126.94664001464844
1718486693.5642762,28,123.98247528076172
1718486696.5531642,29,118.36836242675781
1718486699.4627025,30,114.50872802734375
1718486702.3709133,31,112.02799987792969
1718486705.360685,32,109.32786560058594
1718486708.266088,33,105.00030517578125
1718486711.1727974,34,100.81930541992188
1718486714.08637,35,99.94517517089844
1718486717.081795,36,95.07711791992188
1718486719.9954195,37,93.22543334960938
1718486722.9038813,38,91.89413452148438
1718486725.911024,39,87.00973510742188
1718486728.8332996,40,86.5062255859375
1718486731.745512,41,82.86607360839844
1718486734.6663337,42,80.4732437133789
1718486737.6537938,43,81.97565460205078
1718486740.564419,44,76.13492584228516
1718486743.4837341,45,77.29669189453125
1718486746.4936607,46,74.67840576171875
1718486749.4210174,47,72.0909194946289
1718486752.3304403,48,68.07291412353516
1718486755.3406029,49,71.68785858154297
1718486758.2585397,50,65.98653411865234
1718486761.1841054,51,64.34852600097656
1718486764.1027322,52,64.69774627685547
1718486767.1099102,53,64.33995056152344
1718486770.041486,54,59.67456817626953
1718486772.9720628,55,60.40143585205078
1718486775.9686773,56,57.68668746948242
1718486778.8850415,57,57.69167709350586
1718486781.8010218,58,57.16762161254883
1718486784.717656,59,57.52082443237305
1718486787.7309997,60,54.14554977416992
1718486790.675616,61,52.972415924072266
1718486793.5988224,62,56.580162048339844
1718486796.61869,63,52.7339973449707
1718486799.5474732,64,48.9527473449707
1718486802.4711268,65,51.218017578125
1718486805.4812288,66,47.38684844970703
1718486808.4253032,67,46.93546676635742
1718486811.356169,68,50.1416130065918
1718486814.282839,69,45.60240936279297
1718486817.319526,70,48.63593673706055
1718486820.2583566,71,43.62691116333008
1718486823.2004168,72,43.220794677734375
1718486826.2236807,73,46.04082489013672
1718486829.1429324,74,41.987545013427734
1718486832.0715106,75,42.14470672607422
1718486835.0106134,76,43.601226806640625
1718486838.028737,77,43.031803131103516
1718486840.9617999,78,40.5544548034668
1718486843.8952663,79,39.24225997924805
1718486846.9115334,80,42.98246383666992
1718486849.8446133,81,37.58231735229492
1718486852.7899094,82,38.21310043334961
1718486855.8251863,83,40.33054733276367
1718486858.7614846,84,39.38618087768555
1718486861.6955607,85,35.54884338378906
1718486864.6256225,86,37.889671325683594
1718486867.6495895,87,37.219844818115234
1718486870.5892208,88,33.62799072265625
1718486873.5242407,89,36.71662521362305
1718486876.5460496,90,39.991031646728516
1718486879.4698155,91,30.534521102905273
1718486882.4145548,92,40.953453063964844
1718486885.3582761,93,28.723819732666016
1718486888.3792567,94,36.15114974975586
1718486891.3218715,95,33.35041427612305
1718486894.2655056,96,33.20630645751953
1718486897.2845523,97,36.172237396240234
1718486900.2111516,98,32.68450927734375
1718486903.1461203,99,30.72747802734375
1718486906.1645997,100,33.97882843017578
1718486909.1068308,101,31.46489906311035
1718486912.0448036,102,29.785634994506836
1718486914.9775524,103,31.168209075927734
1718486917.996143,104,30.185688018798828
1718486920.9402092,105,29.435636520385742
1718486923.897381,106,29.547466278076172
1718486926.9293444,107,29.534149169921875
1718486929.8703141,108,33.81842041015625
1718486932.8144047,109,25.406780242919922
1718486935.764736,110,28.680822372436523
1718486938.7931592,111,29.722118377685547
1718486941.7440677,112,33.44009780883789
1718486944.687431,113,25.037195205688477
1718486947.7325087,114,24.525104522705078
1718486950.6800008,115,29.1586856842041
1718486953.637273,116,29.049480438232422
1718486956.5741653,117,26.913684844970703
1718486959.5942383,118,30.379440307617188
1718486962.5395265,119,24.046037673950195
1718486965.4756827,120,24.487049102783203
1718486968.4962018,121,28.548267364501953
1718486971.4317863,122,24.22053337097168
1718486974.3783765,123,24.270252227783203
1718486977.4008234,124,22.536195755004883
1718486980.33479,125,29.711307525634766
1718486983.2655234,126,28.00132942199707
1718486986.1967995,127,22.853931427001953
1718486989.218557,128,25.616350173950195
1718486992.1642296,129,21.157838821411133
1718486995.1090016,130,26.411197662353516
1718486998.1404464,131,25.385013580322266
1718487001.0780833,132,24.886659622192383
1718487004.0176082,133,25.356006622314453
1718487006.9584,134,23.792728424072266
1718487009.9734402,135,25.310302734375
1718487012.9036195,136,19.481857299804688
1718487015.8370345,137,24.996458053588867
1718487018.851689,138,24.179229736328125
1718487021.7892256,139,21.267059326171875
1718487024.7206874,140,25.032169342041016
1718487027.730775,141,20.811948776245117
1718487030.6790154,142,24.592004776000977
1718487033.6160524,143,21.81724739074707
1718487036.554151,144,22.442848205566406
1718487039.5804458,145,18.28713607788086
1718487042.5357668,146,23.150007247924805
1718487045.490024,147,21.538454055786133
1718487048.5162644,148,21.85753059387207
1718487051.4678183,149,20.491470336914062
1718487054.4061623,150,18.855209350585938
1718487057.3444366,151,21.954450607299805
1718487060.3719647,152,20.765106201171875
1718487063.3417013,153,19.320110321044922
1718487066.2862208,154,22.305557250976562
1718487069.3193035,155,20.171993255615234
1718487072.2586138,156,19.629247665405273
1718487075.2116694,157,21.54824447631836
1718487078.2447624,158,21.628149032592773
